city,pct,numteams,champ,tooltip,ff,year
Indianapolis,0.25,2,0,"['Indiana Pacers 0.707 Conf./League Finalist', 'Indianapolis Colts 0.25']",0,1998
Oakland,0.454,3,0,"['Golden State Warriors 0.232', 'Oakland Raiders 0.417', 'Oakland Athletics 0.454']",0,1998
Phoenix,0.5,4,0,"['Phoenix Suns 0.683', 'Arizona Cardinals 0.667', 'Arizona Diamondbacks 0.399', 'Phoenix Coyotes 0.5']",0,1998
Sacramento,0.329,1,0,['Sacramento Kings 0.329'],0,1998
Dallas,0.665,4,0,"['Dallas Mavericks 0.244', 'Dallas Cowboys 0.75', 'Texas Rangers 0.54', 'Dallas Stars 0.665 Conf./League Finalist']",0,1998
Portland,0.561,1,0,['Portland Trail Blazers 0.561'],0,1998
Los Angeles 2,0.396,3,0,"['Los Angeles Clippers 0.207', 'Los Angeles Angels of Anaheim 0.521', 'Mighty Ducks of Anaheim 0.396']",0,1998
Los Angeles 1,0.53,3,0,"['Los Angeles Lakers 0.744 Conf./League Finalist', 'Los Angeles Dodgers 0.521', 'Los Angeles Kings 0.53']",0,1998
Atlanta,0.65,3,0,"['Atlanta Hawks 0.61', 'Atlanta Falcons 0.917 Conf./League Finalist', 'Atlanta Braves 0.65 Conf./League Finalist']",0,1998
San Antonio,0.683,1,0,['San Antonio Spurs 0.683'],0,1998
Toronto,0.421,3,0,"['Toronto Raptors 0.195', 'Toronto Blue Jays 0.54', 'Toronto Maple Leafs 0.421']",0,1998
Charlotte,0.451,3,0,"['Charlotte Hornets 0.622', 'Carolina Panthers 0.25', 'Carolina Hurricanes 0.451']",0,1998
Miami,0.384,4,0,"['Miami Heat 0.671', 'Miami Dolphins 0.583', 'Florida Marlins 0.331', 'Florida Panthers 0.384']",0,1998
Orlando,0.5,1,0,['Orlando Magic 0.5'],0,1998
Detroit,0.628,4,1,"['Detroit Pistons 0.451', 'Detroit Lions 0.333', 'Detroit Tigers 0.399', 'Detroit Red Wings 0.628 Champions']",1,1998
Minneapolis,0.429,3,0,"['Minnesota Timberwolves 0.549', 'Minnesota Vikings 0.917 Conf./League Finalist', 'Minnesota Twins 0.429']",0,1998
Houston,0.626,2,0,"['Houston Rockets 0.5', 'Houston Astros 0.626']",0,1998
New Jersey,0.652,2,0,"['New Jersey Nets 0.524', 'New Jersey Devils 0.652']",0,1998
Boston,0.555,4,0,"['Boston Celtics 0.439', 'New England Patriots 0.583', 'Boston Red Sox 0.564', 'Boston Bruins 0.555']",0,1998
Washington DC,0.561,3,0,"['Washington Wizards 0.512', 'Washington Redskins 0.333', 'Washington Capitals 0.561 Conf./League Finalist']",0,1998
New York 1,0.415,4,1,"['New York Knicks 0.524', 'New York Giants 0.417', 'New York Yankees 0.699 Champions', 'New York Rangers 0.415']",1,1998
Cleveland,0.546,2,0,"['Cleveland Cavaliers 0.573', 'Cleveland Indians 0.546 Conf./League Finalist']",0,1998
Wisconsin,0.454,3,0,"['Milwaukee Bucks 0.439', 'Green Bay Packers 0.667', 'Milwaukee Brewers 0.454']",0,1998
Seattle,0.466,3,0,"['Seattle SuperSonics 0.744', 'Seattle Seahawks 0.417', 'Seattle Mariners 0.466']",0,1998
San Francisco,0.476,3,0,"['San Francisco 49ers 0.833', 'San Francisco Giants 0.546', 'San Jose Sharks 0.476']",0,1998
New Orleans,0.417,1,0,['New Orleans Saints 0.417'],0,1998
Tampa Bay,0.268,3,0,"['Tampa Bay Buccaneers 0.5', 'Tampa Bay Rays 0.387', 'Tampa Bay Lightning 0.268']",0,1998
Pittsburgh,0.598,3,0,"['Pittsburgh Steelers 0.417', 'Pittsburgh Pirates 0.423', 'Pittsburgh Penguins 0.598']",0,1998
San Diego,0.601,2,0,"['San Diego Chargers 0.333', 'San Diego Padres 0.601 Conf./League Finalist']",0,1998
New York 2,0.433,3,0,"['New York Jets 0.833 Conf./League Finalist', 'New York Mets 0.699', 'New York Islanders 0.433']",0,1998
Jacksonville,0.667,1,0,['Jacksonville Jaguars 0.667'],0,1998
Kansas City,0.442,2,0,"['Kansas City Chiefs 0.333', 'Kansas City Royals 0.442']",0,1998
Buffalo,0.543,2,0,"['Buffalo Bills 0.583', 'Buffalo Sabres 0.543 Conf./League Finalist']",0,1998
Baltimore,0.485,2,0,"['Baltimore Ravens 0.417', 'Baltimore Orioles 0.485']",0,1998
St Louis,0.598,3,0,"['St. Louis Rams 0.083', 'St. Louis Cardinals 0.509', 'St. Louis Blues 0.598']",0,1998
Cincinnati,0.472,2,0,"['Cincinnati Bengals 0.167', 'Cincinnati Reds 0.472']",0,1998
Tennessee,0.583,1,0,['Tennessee Oilers 0.583'],0,1998
Montreal,0.53,2,0,"['Montreal Expos 0.399', 'Montreal Canadiens 0.53']",0,1998
Calgary,0.409,1,0,['Calgary Flames 0.409'],0,1998
Ottawa,0.506,1,0,['Ottawa Senators 0.506'],0,1998
Edmonton,0.488,1,0,['Edmonton Oilers 0.488'],0,1998
Chicago,0.427,5,0,"['Chicago Bulls 0.26', 'Chicago Bears 0.333', 'Chicago White Sox 0.46', 'Chicago Cubs 0.46', 'Chicago Blackhawks 0.427']",0,1999
Utah,0.74,1,0,['Utah Jazz 0.74'],0,1999
Philadelphia,0.567,4,0,"['Philadelphia 76ers 0.56', 'Philadelphia Eagles 0.333', 'Philadelphia Phillies 0.472', 'Philadelphia Flyers 0.567']",0,1999
Denver,0.598,4,0,"['Denver Nuggets 0.28', 'Denver Broncos 0.333', 'Colorado Rockies 0.442', 'Colorado Avalanche 0.598 Conf./League Finalist']",0,1999
Vancouver,0.354,2,0,"['Vancouver Grizzlies 0.16', 'Vancouver Canucks 0.354']",0,1999
Indianapolis,0.75,2,0,"['Indiana Pacers 0.66 Conf./League Finalist', 'Indianapolis Colts 0.75']",0,1999
Oakland,0.534,3,0,"['Golden State Warriors 0.42', 'Oakland Raiders 0.417', 'Oakland Athletics 0.534']",0,1999
Phoenix,0.549,4,0,"['Phoenix Suns 0.54', 'Arizona Cardinals 0.5', 'Arizona Diamondbacks 0.613', 'Phoenix Coyotes 0.549']",0,1999
Sacramento,0.54,1,0,['Sacramento Kings 0.54'],0,1999
Dallas,0.695,4,1,"['Dallas Mavericks 0.38', 'Dallas Cowboys 0.583', 'Texas Rangers 0.583', 'Dallas Stars 0.695 Champions']",1,1999
Portland,0.7,1,0,['Portland Trail Blazers 0.7 Conf./League Finalist'],0,1999
Los Angeles 2,0.506,3,0,"['Los Angeles Clippers 0.18', 'Los Angeles Angels of Anaheim 0.429', 'Mighty Ducks of Anaheim 0.506']",0,1999
Los Angeles 1,0.421,3,0,"['Los Angeles Lakers 0.62', 'Los Angeles Dodgers 0.429', 'Los Angeles Kings 0.421']",0,1999
Atlanta,0.632,3,0,"['Atlanta Hawks 0.62', 'Atlanta Falcons 0.417', 'Atlanta Braves 0.632 Conf./League Finalist']",0,1999
San Antonio,0.74,1,1,['San Antonio Spurs 0.74 Champions'],1,1999
Toronto,0.591,3,0,"['Toronto Raptors 0.46', 'Toronto Blue Jays 0.515', 'Toronto Maple Leafs 0.591 Conf./League Finalist']",0,1999
Charlotte,0.524,3,0,"['Charlotte Hornets 0.52', 'Carolina Panthers 0.5', 'Carolina Hurricanes 0.524']",0,1999
Miami,0.476,4,0,"['Miami Heat 0.66', 'Miami Dolphins 0.583', 'Florida Marlins 0.393', 'Florida Panthers 0.476']",0,1999
Orlando,0.66,1,0,['Orlando Magic 0.66'],0,1999
Detroit,0.567,4,0,"['Detroit Pistons 0.58', 'Detroit Lions 0.583', 'Detroit Tigers 0.423', 'Detroit Red Wings 0.567']",0,1999
Minneapolis,0.387,3,0,"['Minnesota Timberwolves 0.5', 'Minnesota Vikings 0.667', 'Minnesota Twins 0.387']",0,1999
Houston,0.595,2,0,"['Houston Rockets 0.62', 'Houston Astros 0.595']",0,1999
New Jersey,0.64,2,0,"['New Jersey Nets 0.32', 'New Jersey Devils 0.64']",0,1999
Boston,0.555,4,0,"['Boston Celtics 0.38', 'New England Patriots 0.417', 'Boston Red Sox 0.577 Conf./League Finalist', 'Boston Bruins 0.555']",0,1999
Washington DC,0.415,3,0,"['Washington Wizards 0.36', 'Washington Redskins 0.667', 'Washington Capitals 0.415']",0,1999
New York 1,0.47,4,1,"['New York Knicks 0.54 Conf./League Finalist', 'New York Giants 0.417', 'New York Yankees 0.601 Champions', 'New York Rangers 0.47']",1,1999
Cleveland,0.595,3,0,"['Cleveland Cavaliers 0.44', 'Cleveland Browns 0.077', 'Cleveland Indians 0.595']",0,1999
Wisconsin,0.454,3,0,"['Milwaukee Bucks 0.56', 'Green Bay Packers 0.5', 'Milwaukee Brewers 0.454']",0,1999
Seattle,0.485,3,0,"['Seattle SuperSonics 0.5', 'Seattle Seahawks 0.583', 'Seattle Mariners 0.485']",0,1999
San Francisco,0.488,3,0,"['San Francisco 49ers 0.25', 'San Francisco Giants 0.528', 'San Jose Sharks 0.488']",0,1999
Tennessee,0.384,2,0,"['Tennessee Titans 0.833 Conf./League Finalist', 'Nashville Predators 0.384']",0,1999
Tampa Bay,0.287,3,0,"['Tampa Bay Buccaneers 0.667 Conf./League Finalist', 'Tampa Bay Rays 0.423', 'Tampa Bay Lightning 0.287']",0,1999
Pittsburgh,0.549,3,0,"['Pittsburgh Steelers 0.231', 'Pittsburgh Pirates 0.479', 'Pittsburgh Penguins 0.549']",0,1999
San Diego,0.454,2,0,"['San Diego Chargers 0.583', 'San Diego Padres 0.454']",0,1999
New York 2,0.354,3,0,"['New York Jets 0.5', 'New York Mets 0.601 Conf./League Finalist', 'New York Islanders 0.354']",0,1999
Jacksonville,0.833,1,0,['Jacksonville Jaguars 0.833 Conf./League Finalist'],0,1999
Kansas City,0.393,2,0,"['Kansas City Chiefs 0.583', 'Kansas City Royals 0.393']",0,1999
Buffalo,0.555,2,0,"['Buffalo Bills 0.667', 'Buffalo Sabres 0.555 Conf./League Finalist']",0,1999
Baltimore,0.479,2,0,"['Baltimore Ravens 0.462', 'Baltimore Orioles 0.479']",0,1999
St Louis,0.53,3,1,"['St. Louis Rams 0.833 Champions', 'St. Louis Cardinals 0.46', 'St. Louis Blues 0.53']",1,1999
Cincinnati,0.589,2,0,"['Cincinnati Bengals 0.231', 'Cincinnati Reds 0.589']",0,1999
New Orleans,0.25,1,0,['New Orleans Saints 0.25'],0,1999
Montreal,0.457,2,0,"['Montreal Expos 0.417', 'Montreal Canadiens 0.457']",0,1999
Calgary,0.439,1,0,['Calgary Flames 0.439'],0,1999
Ottawa,0.628,1,0,['Ottawa Senators 0.628'],0,1999
Edmonton,0.476,1,0,['Edmonton Oilers 0.476'],0,1999
Dallas,0.622,4,0,"['Dallas Mavericks 0.488', 'Dallas Cowboys 0.333', 'Texas Rangers 0.438', 'Dallas Stars 0.622 Conf./League Finalist']",0,2000
Utah,0.671,1,0,['Utah Jazz 0.671'],0,2000
Philadelphia,0.64,4,0,"['Philadelphia 76ers 0.598', 'Philadelphia Eagles 0.667', 'Philadelphia Phillies 0.401', 'Philadelphia Flyers 0.64 Conf./League Finalist']",0,2000
Denver,0.585,4,0,"['Denver Nuggets 0.427', 'Denver Broncos 0.667', 'Colorado Rockies 0.506', 'Colorado Avalanche 0.585 Conf./League Finalist']",0,2000
Vancouver,0.506,2,0,"['Vancouver Grizzlies 0.268', 'Vancouver Canucks 0.506']",0,2000
Indianapolis,0.667,2,0,"['Indiana Pacers 0.683 Conf./League Finalist', 'Indianapolis Colts 0.667']",0,2000
Oakland,0.562,3,0,"['Golden State Warriors 0.232', 'Oakland Raiders 0.667 Conf./League Finalist', 'Oakland Athletics 0.562']",0,2000
Phoenix,0.549,4,0,"['Phoenix Suns 0.646', 'Arizona Cardinals 0.167', 'Arizona Diamondbacks 0.525', 'Phoenix Coyotes 0.549']",0,2000
Sacramento,0.537,1,0,['Sacramento Kings 0.537'],0,2000
Chicago,0.476,5,0,"['Chicago Bulls 0.207', 'Chicago Bears 0.25', 'Chicago White Sox 0.586', 'Chicago Cubs 0.586', 'Chicago Blackhawks 0.476']",0,2000
Portland,0.72,1,0,['Portland Trail Blazers 0.72 Conf./League Finalist'],0,2000
Los Angeles 1,0.573,3,1,"['Los Angeles Lakers 0.817 Champions', 'Los Angeles Dodgers 0.506', 'Los Angeles Kings 0.573']",1,2000
Los Angeles 2,0.506,3,0,"['Los Angeles Clippers 0.183', 'Los Angeles Angels of Anaheim 0.506', 'Mighty Ducks of Anaheim 0.506']",0,2000
Atlanta,0.238,4,0,"['Atlanta Hawks 0.341', 'Atlanta Falcons 0.25', 'Atlanta Braves 0.586', 'Atlanta Thrashers 0.238']",0,2000
San Antonio,0.646,1,0,['San Antonio Spurs 0.646'],0,2000
Toronto,0.61,3,0,"['Toronto Raptors 0.549', 'Toronto Blue Jays 0.512', 'Toronto Maple Leafs 0.61']",0,2000
Charlotte,0.512,3,0,"['Charlotte Hornets 0.598', 'Carolina Panthers 0.417', 'Carolina Hurricanes 0.512']",0,2000
Miami,0.598,4,0,"['Miami Heat 0.634', 'Miami Dolphins 0.75', 'Florida Marlins 0.488', 'Florida Panthers 0.598']",0,2000
Orlando,0.5,1,0,['Orlando Magic 0.5'],0,2000
Detroit,0.659,4,0,"['Detroit Pistons 0.512', 'Detroit Lions 0.583', 'Detroit Tigers 0.488', 'Detroit Red Wings 0.659']",0,2000
Minneapolis,0.426,3,0,"['Minnesota Timberwolves 0.61', 'Minnesota Vikings 0.667 Conf./League Finalist', 'Minnesota Twins 0.426']",0,2000
Houston,0.444,2,0,"['Houston Rockets 0.415', 'Houston Astros 0.444']",0,2000
New Jersey,0.628,2,1,"['New Jersey Nets 0.378', 'New Jersey Devils 0.628 Champions']",1,2000
Boston,0.445,4,0,"['Boston Celtics 0.427', 'New England Patriots 0.417', 'Boston Red Sox 0.525', 'Boston Bruins 0.445']",0,2000
Washington DC,0.622,3,0,"['Washington Wizards 0.354', 'Washington Redskins 0.5', 'Washington Capitals 0.622']",0,2000
New York 1,0.445,4,1,"['New York Knicks 0.61 Conf./League Finalist', 'New York Giants 0.75 Conf./League Finalist', 'New York Yankees 0.537 Champions', 'New York Rangers 0.445']",1,2000
Cleveland,0.556,3,0,"['Cleveland Cavaliers 0.39', 'Cleveland Browns 0.231', 'Cleveland Indians 0.556']",0,2000
Wisconsin,0.451,3,0,"['Milwaukee Bucks 0.512', 'Green Bay Packers 0.667', 'Milwaukee Brewers 0.451']",0,2000
Seattle,0.562,3,0,"['Seattle SuperSonics 0.549', 'Seattle Seahawks 0.333', 'Seattle Mariners 0.562 Conf./League Finalist']",0,2000
San Francisco,0.53,3,0,"['San Francisco 49ers 0.333', 'San Francisco Giants 0.599', 'San Jose Sharks 0.53']",0,2000
New Orleans,0.75,1,0,['New Orleans Saints 0.75'],0,2000
Tampa Bay,0.329,3,0,"['Tampa Bay Buccaneers 0.583', 'Tampa Bay Rays 0.426', 'Tampa Bay Lightning 0.329']",0,2000
Pittsburgh,0.537,3,0,"['Pittsburgh Steelers 0.615', 'Pittsburgh Pirates 0.426', 'Pittsburgh Penguins 0.537']",0,2000
San Diego,0.469,2,0,"['San Diego Chargers 0.083', 'San Diego Padres 0.469']",0,2000
New York 2,0.354,3,0,"['New York Jets 0.5', 'New York Mets 0.537 Conf./League Finalist', 'New York Islanders 0.354']",0,2000
Jacksonville,0.417,1,0,['Jacksonville Jaguars 0.417'],0,2000
Kansas City,0.475,2,0,"['Kansas City Chiefs 0.417', 'Kansas City Royals 0.475']",0,2000
Buffalo,0.518,2,0,"['Buffalo Bills 0.5', 'Buffalo Sabres 0.518']",0,2000
Baltimore,0.457,2,1,"['Baltimore Ravens 0.769 Champions', 'Baltimore Orioles 0.457']",1,2000
St Louis,0.695,3,0,"['St. Louis Rams 0.583', 'St. Louis Cardinals 0.586 Conf./League Finalist', 'St. Louis Blues 0.695']",0,2000
Cincinnati,0.525,2,0,"['Cincinnati Bengals 0.231', 'Cincinnati Reds 0.525']",0,2000
Tennessee,0.427,2,0,"['Tennessee Titans 0.75', 'Nashville Predators 0.427']",0,2000
Montreal,0.506,2,0,"['Montreal Expos 0.414', 'Montreal Canadiens 0.506']",0,2000
Calgary,0.47,1,0,['Calgary Flames 0.47'],0,2000
Ottawa,0.579,1,0,['Ottawa Senators 0.579'],0,2000
Edmonton,0.537,1,0,['Edmonton Oilers 0.537'],0,2000
Dallas,0.646,4,0,"['Dallas Mavericks 0.646', 'Dallas Cowboys 0.417', 'Texas Rangers 0.451', 'Dallas Stars 0.646']",0,2001
Utah,0.646,1,0,['Utah Jazz 0.646'],0,2001
Philadelphia,0.61,4,0,"['Philadelphia 76ers 0.683 Conf./League Finalist', 'Philadelphia Eagles 0.667 Conf./League Finalist', 'Philadelphia Phillies 0.531', 'Philadelphia Flyers 0.61']",0,2001
Denver,0.72,4,1,"['Denver Nuggets 0.488', 'Denver Broncos 0.417', 'Colorado Rockies 0.451', 'Colorado Avalanche 0.72 Champions']",1,2001
Vancouver,0.549,2,0,"['Vancouver Grizzlies 0.28', 'Vancouver Canucks 0.549']",0,2001
Indianapolis,0.417,2,0,"['Indiana Pacers 0.5', 'Indianapolis Colts 0.417']",0,2001
Oakland,0.63,3,0,"['Golden State Warriors 0.207', 'Oakland Raiders 0.583', 'Oakland Athletics 0.63']",0,2001
Phoenix,0.549,4,1,"['Phoenix Suns 0.622', 'Arizona Cardinals 0.333', 'Arizona Diamondbacks 0.568 Champions', 'Phoenix Coyotes 0.549']",1,2001
Sacramento,0.671,1,0,['Sacramento Kings 0.671'],0,2001
Chicago,0.433,5,0,"['Chicago Bulls 0.183', 'Chicago Bears 0.833', 'Chicago White Sox 0.512', 'Chicago Cubs 0.512', 'Chicago Blackhawks 0.433']",0,2001
Portland,0.61,1,0,['Portland Trail Blazers 0.61'],0,2001
Los Angeles 1,0.561,3,1,"['Los Angeles Lakers 0.683 Champions', 'Los Angeles Dodgers 0.463', 'Los Angeles Kings 0.561']",1,2001
Los Angeles 2,0.402,3,0,"['Los Angeles Clippers 0.378', 'Los Angeles Angels of Anaheim 0.463', 'Mighty Ducks of Anaheim 0.402']",0,2001
Atlanta,0.366,4,0,"['Atlanta Hawks 0.305', 'Atlanta Falcons 0.5', 'Atlanta Braves 0.543 Conf./League Finalist', 'Atlanta Thrashers 0.366']",0,2001
San Antonio,0.707,1,0,['San Antonio Spurs 0.707 Conf./League Finalist'],0,2001
Toronto,0.549,3,0,"['Toronto Raptors 0.573', 'Toronto Blue Jays 0.494', 'Toronto Maple Leafs 0.549']",0,2001
Charlotte,0.537,3,0,"['Charlotte Hornets 0.561', 'Carolina Panthers 0.083', 'Carolina Hurricanes 0.537']",0,2001
Miami,0.402,4,0,"['Miami Heat 0.61', 'Miami Dolphins 0.75', 'Florida Marlins 0.469', 'Florida Panthers 0.402']",0,2001
Orlando,0.524,1,0,['Orlando Magic 0.524'],0,2001
Detroit,0.677,4,0,"['Detroit Pistons 0.39', 'Detroit Lions 0.167', 'Detroit Tigers 0.407', 'Detroit Red Wings 0.677']",0,2001
Minneapolis,0.415,4,0,"['Minnesota Timberwolves 0.573', 'Minnesota Vikings 0.333', 'Minnesota Twins 0.525', 'Minnesota Wild 0.415']",0,2001
Houston,0.574,2,0,"['Houston Rockets 0.549', 'Houston Astros 0.574']",0,2001
New Jersey,0.677,2,0,"['New Jersey Nets 0.317', 'New Jersey Devils 0.677 Conf./League Finalist']",0,2001
Boston,0.537,4,1,"['Boston Celtics 0.439', 'New England Patriots 0.667 Champions', 'Boston Red Sox 0.506', 'Boston Bruins 0.537']",1,2001
Washington DC,0.585,3,0,"['Washington Wizards 0.232', 'Washington Redskins 0.5', 'Washington Capitals 0.585']",0,2001
New York 1,0.439,4,0,"['New York Knicks 0.585', 'New York Giants 0.417', 'New York Yankees 0.586 Conf./League Finalist', 'New York Rangers 0.439']",0,2001
Cleveland,0.562,3,0,"['Cleveland Cavaliers 0.366', 'Cleveland Browns 0.462', 'Cleveland Indians 0.562']",0,2001
Wisconsin,0.42,3,0,"['Milwaukee Bucks 0.634 Conf./League Finalist', 'Green Bay Packers 0.75', 'Milwaukee Brewers 0.42']",0,2001
Seattle,0.716,3,0,"['Seattle SuperSonics 0.537', 'Seattle Seahawks 0.667', 'Seattle Mariners 0.716 Conf./League Finalist']",0,2001
San Francisco,0.579,3,0,"['San Francisco 49ers 0.667', 'San Francisco Giants 0.556', 'San Jose Sharks 0.579']",0,2001
New Orleans,0.417,1,0,['New Orleans Saints 0.417'],0,2001
Tampa Bay,0.36,3,0,"['Tampa Bay Buccaneers 0.583', 'Tampa Bay Rays 0.383', 'Tampa Bay Lightning 0.36']",0,2001
Pittsburgh,0.585,3,0,"['Pittsburgh Steelers 0.769 Conf./League Finalist', 'Pittsburgh Pirates 0.383', 'Pittsburgh Penguins 0.585 Conf./League Finalist']",0,2001
San Diego,0.488,2,0,"['San Diego Chargers 0.25', 'San Diego Padres 0.488']",0,2001
New York 2,0.317,3,0,"['New York Jets 0.667', 'New York Mets 0.586', 'New York Islanders 0.317']",0,2001
Jacksonville,0.385,1,0,['Jacksonville Jaguars 0.385'],0,2001
Kansas City,0.401,2,0,"['Kansas City Chiefs 0.417', 'Kansas City Royals 0.401']",0,2001
Buffalo,0.598,2,0,"['Buffalo Bills 0.167', 'Buffalo Sabres 0.598']",0,2001
Baltimore,0.389,2,0,"['Baltimore Ravens 0.667', 'Baltimore Orioles 0.389']",0,2001
St Louis,0.628,3,0,"['St. Louis Rams 0.833 Conf./League Finalist', 'St. Louis Cardinals 0.574', 'St. Louis Blues 0.628 Conf./League Finalist']",0,2001
Cincinnati,0.433,3,0,"['Cincinnati Bengals 0.385', 'Cincinnati Reds 0.407', 'Columbus Blue Jackets 0.433']",0,2001
Tennessee,0.488,2,0,"['Tennessee Titans 0.333', 'Nashville Predators 0.488']",0,2001
Montreal,0.427,2,0,"['Montreal Expos 0.42', 'Montreal Canadiens 0.427']",0,2001
Calgary,0.445,1,0,['Calgary Flames 0.445'],0,2001
Ottawa,0.665,1,0,['Ottawa Senators 0.665'],0,2001
Edmonton,0.567,1,0,['Edmonton Oilers 0.567'],0,2001
Dallas,0.549,4,0,"['Dallas Mavericks 0.695', 'Dallas Cowboys 0.25', 'Texas Rangers 0.444', 'Dallas Stars 0.549']",0,2002
Utah,0.537,1,0,['Utah Jazz 0.537'],0,2002
Philadelphia,0.591,4,0,"['Philadelphia 76ers 0.524', 'Philadelphia Eagles 0.917 Conf./League Finalist', 'Philadelphia Phillies 0.494', 'Philadelphia Flyers 0.591']",0,2002
Denver,0.604,4,0,"['Denver Nuggets 0.329', 'Denver Broncos 0.417', 'Colorado Rockies 0.451', 'Colorado Avalanche 0.604 Conf./League Finalist']",0,2002
Indianapolis,0.667,2,0,"['Indiana Pacers 0.512', 'Indianapolis Colts 0.667']",0,2002
Oakland,0.636,3,0,"['Golden State Warriors 0.256', 'Oakland Raiders 0.75 Conf./League Finalist', 'Oakland Athletics 0.636']",0,2002
Phoenix,0.579,4,0,"['Phoenix Suns 0.439', 'Arizona Cardinals 0.417', 'Arizona Diamondbacks 0.605', 'Phoenix Coyotes 0.579']",0,2002
Sacramento,0.744,1,0,['Sacramento Kings 0.744 Conf./League Finalist'],0,2002
Chicago,0.585,5,0,"['Chicago Bulls 0.256', 'Chicago Bears 0.25', 'Chicago White Sox 0.5', 'Chicago Cubs 0.5', 'Chicago Blackhawks 0.585']",0,2002
Portland,0.598,1,0,['Portland Trail Blazers 0.598'],0,2002
Los Angeles 2,0.421,3,0,"['Los Angeles Clippers 0.476', 'Los Angeles Angels of Anaheim 0.611', 'Mighty Ducks of Anaheim 0.421']",0,2002
Los Angeles 1,0.579,3,1,"['Los Angeles Lakers 0.707 Champions', 'Los Angeles Dodgers 0.611', 'Los Angeles Kings 0.579']",1,2002
Atlanta,0.329,4,0,"['Atlanta Hawks 0.402', 'Atlanta Falcons 0.583', 'Atlanta Braves 0.623', 'Atlanta Thrashers 0.329']",0,2002
Tennessee,0.421,3,0,"['Memphis Grizzlies 0.28', 'Tennessee Titans 0.75 Conf./League Finalist', 'Nashville Predators 0.421']",0,2002
San Antonio,0.707,1,0,['San Antonio Spurs 0.707'],0,2002
Toronto,0.61,3,0,"['Toronto Raptors 0.512', 'Toronto Blue Jays 0.481', 'Toronto Maple Leafs 0.61 Conf./League Finalist']",0,2002
Charlotte,0.555,3,0,"['Charlotte Hornets 0.537', 'Carolina Panthers 0.333', 'Carolina Hurricanes 0.555 Conf./League Finalist']",0,2002
Miami,0.366,4,0,"['Miami Heat 0.439', 'Miami Dolphins 0.583', 'Florida Marlins 0.488', 'Florida Panthers 0.366']",0,2002
Orlando,0.537,1,0,['Orlando Magic 0.537'],0,2002
Detroit,0.707,4,1,"['Detroit Pistons 0.61', 'Detroit Lions 0.25', 'Detroit Tigers 0.34', 'Detroit Red Wings 0.707 Champions']",1,2002
Minneapolis,0.445,4,0,"['Minnesota Timberwolves 0.61', 'Minnesota Vikings 0.417', 'Minnesota Twins 0.58 Conf./League Finalist', 'Minnesota Wild 0.445']",0,2002
Houston,0.519,3,0,"['Houston Rockets 0.341', 'Houston Texans 0.167', 'Houston Astros 0.519']",0,2002
New Jersey,0.579,2,0,"['New Jersey Nets 0.634 Conf./League Finalist', 'New Jersey Devils 0.579']",0,2002
Boston,0.616,4,0,"['Boston Celtics 0.598 Conf./League Finalist', 'New England Patriots 0.5', 'Boston Red Sox 0.574', 'Boston Bruins 0.616']",0,2002
Washington DC,0.518,3,0,"['Washington Wizards 0.451', 'Washington Redskins 0.333', 'Washington Capitals 0.518']",0,2002
New York 1,0.488,4,0,"['New York Knicks 0.366', 'New York Giants 0.667', 'New York Yankees 0.636', 'New York Rangers 0.488']",0,2002
Cleveland,0.457,3,0,"['Cleveland Cavaliers 0.354', 'Cleveland Browns 0.583', 'Cleveland Indians 0.457']",0,2002
Wisconsin,0.346,3,0,"['Milwaukee Bucks 0.5', 'Green Bay Packers 0.75', 'Milwaukee Brewers 0.346']",0,2002
Seattle,0.574,3,0,"['Seattle SuperSonics 0.549', 'Seattle Seahawks 0.417', 'Seattle Mariners 0.574']",0,2002
